"","Space_Flight_1","Space_Flight_2","Space_Flight_3","Ground_Control_1","Ground_Control_2","Ground_Control_3"
"MARS2",2.16747205477351,1.28045374003965,1.19439275103411,2.73703438687564,2.3193880793666,2.04416781451317
"MTND4P12",-2.01663323071335,-2.26399462489339,-1.68305747192934,-0.104682377526835,-0.681849279945256,-0.623641168346674
"LRP4.AS1",-0.156535831797221,-0.148199766746057,-0.348604754928237,-1.40738651593808,-3.12489673953136,-3.15208471590925
"NA.846",1.63294912611249,2.56646797106717,2.26226077866863,1.11631296241389,0.0114383790930768,0.435985678297867
"NA.847",-0.571158105314781,0.163893230102185,-0.398468801662341,-1.15668487005323,-1.3479374273435,-0.594941027002021
"STX18.AS1",-1.40052626476006,-0.981507081600884,-0.503589883940031,-2.86531249417923,-2.1807412658428,-2.35222512737335
"NA.848",1.21554646781761,0.851492639842358,0.888802675117498,0.645717984973989,-0.528294391552192,0.0833893770396634
"USP51",-0.327484435547312,-1.08768299116243,-1.16542090998239,0.124658227357393,1.28197765775122,1.07068856159994
"MOCS2.DT",0.517630669173138,0.549448089775063,0.0883924138102517,0.928147996649113,1.45005021197062,-4.09875182374296
"NR2F2.AS1",-0.162950275328362,0.33459262885642,1.00738289206287,1.56427048624336,1.42104674122281,1.42495879477948
"TMEM161B.DT",-0.191275990285463,0.427903109181928,-0.180834427631214,0.652225924147233,-0.564060295936381,0.25991085765737
"NA.849",-1.78337316265864,-1.30053103565979,-1.14282141440455,-1.15572956031274,-1.29077794208919,-0.811081860616756
"NA.850",0.441599228684751,-0.543749585844321,-0.651967384470705,1.01637283138043,0.942160068747447,0.426479189530102
"SEC24B.AS1",-2.46899879502544,-1.49806483591149,-1.28638229495594,-4.09875182374296,-4.09875182374296,-1.32770046417925
"LINC00926",0.791477986142469,1.02569736526026,0.390585051689384,-0.640374859077464,0.534306147733753,0.0233660241545547
"NA.851",-0.778950686177283,-1.52322944214661,-2.08417474866418,0.721348198794626,0.552436871416832,0.172926749024572
"NA.852",2.99234380796563,3.51022986962252,3.30622206248435,0.8987382678949,1.18873722717913,0.749289864112683
"UBA6.DT",1.84439859020343,1.80579097017957,2.06082427745624,2.49783351520091,3.46443023230796,2.86321437742426
"NA.853",5.02086104242555,5.10800487649678,5.15152681927171,4.55555557090373,4.86535138222676,5.05732453922417
"BCKDHA",5.77368741011935,5.75968764791646,6.11825399479255,4.97802749491444,4.12001120239947,3.65554622243539
"NA.854",2.55035804366245,2.45869999216461,2.13541474059698,1.09798245628568,1.51960298558887,-0.0206622722617082
"NA.855",1.69204953228957,2.30980463379102,2.04728963769656,2.07872264023567,2.71134905792389,2.78834317234103
"LINC02268",0.780176927082932,0.466878625592064,-1.40903056733789,1.33080817757533,1.31727799505496,1.31614779199696
"LINC03140",-2.66521586292339,-3.03832042922747,-3.51810048642453,2.38438608992006,2.40990036886044,1.924375549135
"NA.856",-1.1428300175953,-2.7185079501766,0.017737984881825,-1.77532851620536,-0.00611078499136623,-2.37840846262908
"TRIM52.AS1",2.21416263915388,2.9515390354065,2.43781185929152,2.25585081558958,2.46739200765475,2.93400151145783
"NA.857",-1.18516314986093,-3.66511585449034,-4.09875182374296,-0.988633493260142,-2.83554498639375,-1.40804939036667
"LUCAT1",-1.87711876907395,-0.148310107838072,0.528057830032014,-0.562932372924841,1.13504301077638,-0.461586072654922
"CDK11B",6.31899304278152,6.29046388706847,6.23972773294194,6.40055901641564,6.61015996124064,6.82428273661834
"NA.858",-2.04952259057051,-0.116141529766265,-0.0995205132364557,-1.05722565465398,-4.09875182374296,-2.88188976914521
"LINC00504",3.12616107068057,2.53162654878002,3.03976823988181,3.26353107536812,3.99517816917676,4.12309942225424
"NA.859",0.631178660353104,0.0796814801100402,-0.211298494444689,-0.0544874510631917,-0.311466451873362,-1.0422180417263
"LOC124901151",1.771496247623,1.73065120463552,1.06065122485698,0.370058498983184,0.553068028894349,0.953771432867357
"TARM1",-1.85604832339215,-1.8210243557654,-1.27605414296,-4.09875182374296,-1.09233341962481,-1.08339649854595
"NA.860",0.367029594896601,0.196062001699643,1.00149627515959,-0.905324686866767,-0.661030504895258,-0.913889364255216
"PRR5.ARHGAP8",-0.382579940322807,-0.152225182325049,0.0662276939447793,-1.01521205538742,-4.09875182374296,-4.09875182374296
"GASK1B.AS1",-3.65781183289671,-4.09875182374296,-4.09875182374296,1.82574219288151,2.87814809666992,2.97882251799824
"NA.861",0.838401115837563,1.17595864443978,0.995303362624248,0.68014452206326,0.719004722628861,0.686945913085884
"NA.862",-1.20580516274682,-1.4127592400151,-1.86257072475531,-1.13151082461335,-0.840424192011058,-1.01402949137097
"NA.863",-0.80221827990598,-0.836393645095181,-1.17741217271892,-0.986403249629354,-1.34150225449088,-0.657715504951652
"NA.864",-0.880249039873705,-0.660986810699691,-1.91862974863808,-1.931345934269,-0.543168785613604,-0.253671531264115
"LOC105377259",-0.557781107896382,-3.03973346121915,-0.975717641496111,-0.18189532620478,-0.645410929289308,-0.875286357135962
"POU5F2",1.18199616912941,0.932626766578613,0.966910489891709,1.08548593361915,1.34331022474906,1.36694000397304
"ABHD14A",1.5971852417334,1.28384415471992,2.15598042721193,3.4303161153546,3.44109240887566,3.69923069329226
"NA.865",-0.736149098493666,-0.845570889269955,-1.05997379770138,-0.85356054422053,-0.756997363519687,-0.301326729334486
"SRP14.DT",1.37983279724516,1.16064878052114,1.19722954124781,1.00216569786628,1.08618233129671,1.4912565038407
"MTATP6P1",8.20983313223513,7.29329343621532,7.5549179016205,9.66830434424918,9.62700773498685,9.49831451070839
"LOC283731",0.0940170425989487,-0.0296864529257006,-0.139935306084052,-1.26785670595992,-0.197122499859227,-0.287659859906555
"NA.866",0.636936630592117,1.09085099887162,0.689532233166928,-1.36411109134585,-0.493737157897957,-0.939684195986772
"LINC02119",0.248616833049377,0.676590960934384,1.17028688785707,1.05884966980379,0.671393731068207,-0.740728138670702
"STIMATE.MUSTN1",4.33751921500106,4.19582277103517,4.72276739541782,3.3128689906392,3.58693647942356,3.02170716739539
"NA.867",3.08018742753476,2.6292789861987,2.93872508996192,3.80288151011165,3.90134051255164,4.17449286903308
"RBM14.RBM4",0.18802981411877,0.367772800962311,0.560177475600413,1.48742413454018,2.60100358173649,2.6012664513816
"NA.868",-1.33737453224628,-0.911132854373791,-1.16623031774258,0.142987869928212,-0.385924095986963,-0.575780480604321
"HAS2.AS1",1.09223359628282,0.519345722644072,0.27952879793738,1.56745369073837,1.15957462408394,0.937229942983713
"DRC12",1.07496270714017,-0.257347224217383,0.108779949568569,-1.49532087389973,-0.168744436774054,0.398533073390199
"ZNF652.AS1",0.0671679393911317,0.0328168115635969,0.380191139398554,0.729606910269854,1.4746330053901,-0.193795800924108
"NA.869",-0.769076625680496,-1.73777410120577,-1.01203234787005,-2.18219413606777,-1.19936419014816,-0.824883403081947
"NA.870",-0.530357123715767,-0.114927037620549,-0.29142779956573,-1.52392181047596,-0.370520492743143,-0.639456594200013
"NA.871",-0.851756927561555,-0.368646821005782,-0.354050760108684,-1.33828440343903,-1.22851707870106,-0.988306775810659
"SMIM31",0.690494924631557,0.744161341554296,0.384522388657233,-0.585189764649104,-0.00394881432699647,0.407330593734547
"NA.872",-0.183769616152025,0.714395088653411,0.278148821414388,-0.187019781895781,-0.890201211866843,-0.543491409178227
"NA.873",-1.6261155485217,-0.920729917452569,-0.963943651102123,-1.84919829488335,-1.06517873726285,-1.05105437715329
"FLJ46284",0.850287961038662,0.649049716983224,0.732543305441469,-1.69840759554806,-1.41538188346588,-2.33112207436952
"LOC100421868",1.2315354854923,0.64428621762425,1.09596987899101,0.1654109953546,-1.05902591781824,-1.13866115489194
"TNFSF12.TNFSF13",0.410103004974897,1.1885597284056,1.46004065452395,-1.17124325308666,-0.899783563595669,-1.60245214904419
"HHIP.AS1",3.74149400444246,3.76602006763845,4.02139493770212,1.97438814996095,1.55254123703373,1.18513537147502
"FMN1",1.57923252496803,3.66959452243675,2.88818359619549,1.191546141608,2.28130387057998,1.69890968065421
"COPB2.DT",-1.13475653912263,-1.1896178724652,-1.53148645815937,-0.681683768442178,0.660763231763387,-1.10423937296587
"NA.874",-0.47092504070019,-0.118033030601109,-0.731068483077143,-0.578122740152801,-0.137843719445443,-0.00663668922989893
"FAM151B.DT",2.54059629717975,2.09962138311947,2.45806293902123,1.89820218497981,1.45537071413418,1.49995294086756
"ZNF436.AS1",2.53317571419373,2.88463689472211,2.48876216115566,1.48149563161299,0.937686134531953,2.33279719298949
"NA.875",-0.15768136819579,0.380698199583526,0.100429259737401,-0.349076858754814,-0.631609156471494,-0.130059579471205
"HAUS5",4.10879839254889,4.02227869611091,4.41843569907732,2.13494559589511,1.94114485154586,2.37635913149945
"MTND6P4",-0.115953016527035,-2.14251891555588,-2.25602370066373,0.451374226373043,0.352190596586878,0.200441393536637
"NA.876",-1.02191387704156,-1.71402148545457,-2.25988140114472,-0.94028342864576,-0.979148503603535,-1.70119599099793
"NA.877",-3.22652259932033,-3.19807056964536,-2.38638949887434,-0.740415928821762,-1.11336886146565,-0.231720417207254
"TMEM150C",0.336114280336067,0.317883695299073,-0.150508144451631,0.500861872597282,0.0597964044800043,0.345736594996056
"NA.878",-0.421541371165095,-0.520456448024407,-0.928326792114439,-4.09875182374296,-1.69030133458742,-4.09875182374296
"NA.879",0.950959001546586,0.497095621633197,0.950813979824834,-0.0909790700933597,-0.593962200099452,-1.09689462636545
"LINC02057",-2.07526914106553,-1.1433685579915,-1.49027261989925,-0.286384908451763,-0.402971033034873,-0.109195014240547
"LINC01411",-0.966632132367736,0.2784998956117,0.813039335329449,-1.344349772843,-0.270481478032816,-1.53046511289286
"NA.880",-0.97405711031881,-1.62525915854498,-1.25371962439758,-1.28344718711943,-1.37511739957642,-2.02613905692504
"NA.881",-0.809194279782643,-1.69700328097416,0.192344031576478,0.498488016405806,-0.449057638848336,-2.86547655802117
"LOC101927040",0.00724157255680474,-0.663827794749899,-1.91786501253225,-1.25717854184108,-1.23834199767481,-0.645966812144758
"LINC01016",-1.08606798774691,-1.44847613110879,-1.21288750676366,-2.16920624209372,-1.49725019019955,-2.52687167366021
"UGDH.AS1",2.64725410000117,2.36114509379639,2.56350107065244,2.68775090423522,3.23499808868861,3.04543741184525
"NA.882",0.0965242049535553,0.254118597171841,-0.839567994100432,-0.560807297054401,-0.751923113464834,-0.67914832171189
"NA.883",0.751986585985354,1.03812236937541,1.52078579695665,1.962228027505,1.37072498347392,1.23927907880042
"GCLC.AS1",0.134850968206016,0.18877678804793,-4.09875182374296,1.02099864130236,1.34223610862806,1.58010758164718
"LINC02071",-1.7137054483922,-1.85370642228844,-0.682109822625599,-0.860575210884845,-0.908622221959073,-0.22615219205109
"NAIP",2.34898290137198,2.73536367530563,3.26723968145449,1.62417216419699,2.90807086227312,1.84559020839044
"NA.884",1.49103218157879,0.966398961214576,0.944685942632948,1.3320676122183,0.804421619268707,-0.0767763709524133
"NA.885",4.29351380851038,4.41501197463459,3.85732154244496,2.67102670390722,2.27929831438451,2.57697327840357
"ZNF324B",0.767009200140057,-1.10356125144463,1.43355716068658,-1.19383136967576,1.13368134354718,-3.30466804508695
"LOC285638",-0.965764274776069,0.0238131711035458,-1.17168420555538,-0.712527460355758,-0.80810896026712,-1.05355604309773
"LINC01179",-2.97262811996187,-1.29969035403516,-1.25022399734609,-1.8474377066297,-0.92468358834496,-2.43829545905397
"LINC01234",-0.803563145895427,-0.526694756597723,-0.399215190227362,-1.80171195224249,-0.906792748393455,-0.272011706406563
"NA.886",-0.19701164336643,0.118024791683569,-0.0244266361903541,-0.279470686478989,-0.12774267615872,0.0865309804705607
"PCGF3.AS1",0.411723575758775,-1.24925163203792,-0.0849455111433487,0.44177943779215,0.402474385798965,0.137678791539906
"NA.887",-0.359009441409053,-0.53749514313049,-1.42975970943316,-1.51588023384946,-1.07574842058642,-1.20378432345787
"LINC02503",2.98180783477789,3.25662738168866,2.72362234691493,3.23414396291184,3.67948059484221,3.88198271697995
"CCNB3P1",-0.729571766423243,-0.144745070529065,-0.639024741515274,-0.912158770730714,-0.460172340740738,-0.490449839385595
"NA.888",2.14160145649974,2.43275714711829,2.1591599730439,2.31108907498617,3.15845747599036,2.92183362414897
"NA.889",0.0597450061043869,-1.96729734053522,0.745567317657563,1.86172827204427,2.68117304406139,2.88885436675367
"NA.890",-0.716770654694429,0.334415179479425,-0.19342841159229,-1.25409250348132,-1.79208152700215,-0.492932715964105
"SRD5A3.AS1",-0.310873253923154,0.582939919518115,0.655268027353907,-0.845447633792709,0.548214069517887,0.712483052250745
"ZNF564",2.77990572124605,2.74140669375593,1.99525310897352,3.18633702764751,2.9933026123509,3.13310326625234
"FER1L5",-0.116415794498885,0.13015052760507,0.657593214161732,0.16808672913951,0.738642189843512,0.745269904374089
"NA.891",0.648784705507648,0.559453532217128,-0.363662969371961,-0.94251667747616,0.999911665695748,1.19072575482971
"LINC02242",-0.645073862678078,0.0777024778139508,-0.855480845590239,-0.917338253079375,-0.254785558024062,-0.197618692575999
"LINC01265",-0.584465056698816,-0.512551319582238,-1.4399224937566,0.416653311805475,0.695256296256575,0.203500057268944
"NA.892",-0.199691502440298,0.277814097794399,-1.43693630179711,-2.03004357614908,-1.68326918768716,0.396979830096186
"NA.893",1.61786003074094,0.453489364657464,0.219803442846283,2.12416570106363,1.93658432365067,2.38496455221883
"NA.894",-0.149270144767719,0.630183507619392,0.26473372288432,-0.615189605965342,0.702461936011587,0.311964483328957
"LINC02021",-0.688968128105901,-4.09875182374296,-1.78836972769229,-0.852309515491735,-1.01599406179362,-4.09875182374296
"EEF1A1P19",0.979692637525233,0.92378764174832,0.844227044565014,0.162070744755512,-0.456831078679309,-0.621626381533887
"PVT1",-1.51163612751165,-1.30726697833857,0.340847857158288,-1.43299258179734,-0.360759093425442,-1.28781688388737
"LINC02742",1.92349548128281,1.74833226346146,2.03595284202958,2.30313246186005,1.52711236283696,1.41018677320522
"NA.895",0.0320468307991786,0.502772299179392,0.460147692337276,-0.0462102272922605,-0.143804923252607,-0.109917635770184
"PDCD6",6.64248037642661,6.59655793838248,6.62541472559697,7.23125532457392,7.1962001391726,7.23112992461532
"TERB1",1.05816778569021,1.73261960293266,0.651022147062842,-0.256174804960783,-0.607154955856501,-2.81803750418452
"TMEM158",8.64805435309983,8.99463885119889,9.46306245122196,7.96447359133758,8.31108127324281,8.37536434407257
"NA.896",-1.1481877793157,-0.775612173207877,-3.02930276580579,-0.129607126838831,1.5365277148824,1.99162503473125
"ARPIN.AP3S2",1.21477901805051,0.621542996374909,1.60818644977054,1.49642456315923,1.27717219539693,2.03129735941548
"SLC7A11.AS1",-1.05795119441423,-0.209168779267121,-0.772398050197963,-1.91298967957399,-0.00574520907040482,-2.97844028739109
"YJEFN3",3.75667631358045,3.77717275372577,3.89091953850003,4.07685557583907,4.90827519842239,5.09589063748017
"NA.897",0.256196004925417,-0.0514335824037336,-0.411286808650269,-0.470761802878326,-0.573184633835563,-0.278276294170328
"DNAH10OS",3.08041973159808,3.07362726458794,3.46398065710277,1.53580175068301,0.536707183964394,0.370086376042273
"PCDHA10",-0.00233392218286792,0.788686310020885,0.193665535215726,0.781318457660657,1.21563198289151,0.672549960669706
"LINC02108",-0.484191978179924,-0.404924775256123,0.140270226942479,-0.899024405602376,-0.737558573259881,-1.36143624444121
"NA.898",-0.687398986742757,-1.11540933560284,-1.47813327794454,0.193201484227857,0.690886978477091,0.469609107577609
"NA.899",1.57003076878478,2.00843182474706,1.59147980991153,1.49090304334325,1.67698213316267,1.25969193570554
"LOC728488",2.69618526798703,2.96124711811535,3.6728927261605,1.62248339845079,1.52900083195511,1.1616579827073
"ARPC4.TTLL3",1.60891956788104,1.8126615151403,2.40404946991984,0.628470638548066,0.756099824560505,-0.857666201497806
"NA.900",1.4197267235776,1.12835554256557,0.967773535804033,1.06170555346431,1.1440045296862,1.36768891910158
"RASA2.IT1",-1.12804304576883,0.0847432981279516,-1.02171668618138,-1.55367480119804,-1.4403778095142,-1.20918213846769
"NA.901",1.22862693779697,1.13894918127654,1.35985708606692,-0.0689072978249476,-0.608080373277463,-0.329618976772204
"NA.902",-1.36402242745598,-1.09362049446659,-1.34899059725632,0.466953061077952,0.0745944198203324,0.569183302207867
"PKD1P6",4.5801251523889,4.58564387834855,4.54078516408861,2.98522379191715,2.98483558670289,2.58326976513177
"NA.903",-1.22085922881107,-3.03870395779065,-0.598971846260027,-0.111814716627663,-1.24453196273759,-1.35324056560124
"LINC02762",-0.768551685847787,-3.07546939848834,-1.50125735085446,-0.140981878227456,-0.432738766418565,0.318894553461526
"TRMT9B",1.13096459510008,1.79399456127518,1.35236439734892,0.395079833810197,0.507917212824014,0.669865969977315
"ZNF718",1.25874636754639,0.658468300632164,0.956955997402985,2.32924532146678,1.92900070294253,1.84705182577585
"SMIM20",5.09520387324814,5.34564071591662,5.13128134379993,5.59231512049173,5.53391605727034,5.67449322845414
