"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","logCPM","F","PValue","FDR"
"ENSG00000163430","11167","FSTL1","follistatin like 1",0.091564438976089,5.47411502895245,0.231505854919195,0.643949301217516,0.726931030748219
"ENSG00000233178","105376070","LOC105376070","uncharacterized LOC105376070",-0.274937539668728,-1.09303313242031,0.231625615625549,0.644019375550191,0.72696546201653
"ENSG00000272645",NA,NA,NA,-0.135742614349916,2.67913740494738,0.23107404408839,0.644254859912111,0.72715223546069
"ENSG00000274780","57661","PHRF1","PHD and ring finger domains 1",0.105415932831282,5.42671018206102,0.231059907389488,0.644264005680903,0.72715223546069
"ENSG00000132382","10514","MYBBP1A","MYB binding protein 1a",-0.0956390122468368,6.18539917321883,0.230759955777765,0.644475892028068,0.727346693896641
"ENSG00000056277","55609","ZNF280C","zinc finger protein 280C",-0.423045280608183,1.02941173145853,0.230320195698522,0.644792292536785,0.727659074450223
"ENSG00000096746","3189","HNRNPH3","heterogeneous nuclear ribonucleoprotein H3",-0.108423011325567,6.86656819844637,0.230074690725356,0.644960618860129,0.727804322652533
"ENSG00000273590","102723553","LOC102723553","small integral membrane protein 11B",-0.472160597072613,2.11439667241694,0.229704605318559,0.645224260226743,0.72805710444504
"ENSG00000277865","440243","GOLGA6L22","golgin A6 family like 22",-0.273967852283101,-1.08407277060563,0.229391017066576,0.645594353012997,0.728429965287682
"ENSG00000275199","10000","AKT3","AKT serine/threonine kinase 3",-0.557158981345419,3.6070548015015,0.228684388259221,0.64594717163552,0.728783290931366
"ENSG00000251563","642461","IARS2P1","IARS2 pseudogene 1",0.244149952375124,-1.32254149069789,0.228660297689497,0.646169787390702,0.72898968214501
"ENSG00000196693","7582","ZNF33B","zinc finger protein 33B",-0.163941954512045,2.55699959821557,0.228213920761794,0.646282304019515,0.72907184505272
"ENSG00000183309","9831","ZNF623","zinc finger protein 623",0.188288825334029,3.7554702121024,0.22716979017415,0.647025824457036,0.729838634737064
"ENSG00000156170","137682","NDUFAF6","NADH:ubiquinone oxidoreductase complex assembly factor 6",-0.115886506412106,2.70426747321331,0.227148582811006,0.647041480965042,0.729838634737064
"ENSG00000225885",NA,NA,NA,0.169613215206418,0.0950352624244245,0.226734601123778,0.647352656922861,0.730144796934547
"ENSG00000101940","64743","WDR13","WD repeat domain 13",0.12635029485786,6.13826487049474,0.226285652449867,0.6476572720306,0.730437877282031
"ENSG00000227345","8505","PARG","poly(ADP-ribose) glycohydrolase",-0.200896745389293,3.49056271666473,0.226237614593632,0.647692029561622,0.730437877282031
"ENSG00000205981","131118","DNAJC19","DnaJ heat shock protein family (Hsp40) member C19",-0.110648004148085,4.4348574013895,0.225332575256438,0.648340026759416,0.731123774804817
"ENSG00000233314","6992","PPP1R11","protein phosphatase 1 regulatory inhibitor subunit 11",0.190311263799538,1.63550031269317,0.225149362554847,0.648473700864993,0.731229628929465
"ENSG00000183091","4703","NEB","nebulin",0.174335183577854,0.129474877906588,0.224908769313506,0.648659661276095,0.73138673422341
"ENSG00000282742",NA,NA,NA,-0.217751480933554,0.125201265878711,0.224863985143803,0.648692654365923,0.73138673422341
"ENSG00000206053","90861","JPT2","Jupiter microtubule associated homolog 2",0.0612937463279834,6.46597600255368,0.224734209619572,0.648769569512635,0.731428562166878
"ENSG00000086666","54469","ZFAND6","zinc finger AN1-type containing 6",-0.174319312815109,4.81498480287035,0.224652247300833,0.648828475163947,0.731450082157822
"ENSG00000185332","284186","TMEM105","TMEM105 long non-coding RNA",0.218830970520881,-0.353779886512654,0.224247339882926,0.649154094465894,0.731772257936824
"ENSG00000186329","389177","TMEM212","transmembrane protein 212",0.170605613795992,0.766004154539295,0.22395533602129,0.649336436396237,0.731932891734606
"ENSG00000152944","9412","MED21","mediator complex subunit 21",-0.11961123701145,3.91350750689545,0.223603967470768,0.649583135788378,0.732166045185453
"ENSG00000131374","9779","TBC1D5","TBC1 domain family member 5",0.178480544748629,1.15968086246048,0.223140149823263,0.649921544790222,0.732502532535517
"ENSG00000187240","79659","DYNC2H1","dynein cytoplasmic 2 heavy chain 1",-0.0952977632574686,4.72276808238267,0.22293296029377,0.65006699871116,0.732621519406381
"ENSG00000234912","654434","SNHG20","small nucleolar RNA host gene 20",-0.113700776534144,2.75292634851353,0.222498691035219,0.65038156187213,0.732902926982152
"ENSG00000079277","8569","MKNK1","MAPK interacting serine/threonine kinase 1",-0.127279726830951,2.53741228619037,0.222426402222969,0.650433900091032,0.732902926982152
"ENSG00000271590",NA,NA,NA,-0.145745465493326,0.89927877871946,0.222429744754212,0.650436386422974,0.732902926982152
"ENSG00000134313","57498","KIDINS220","kinase D interacting substrate 220",-0.410486994969887,-0.433572842527859,0.221963739222711,0.650814270254612,0.733251851725958
"ENSG00000239291","644388","RPS2P47","ribosomal protein S2 pseudogene 47",0.146637603650652,0.521284406065904,0.221896010634336,0.650825881458451,0.733251851725958
"ENSG00000263412","116435298","NFE2L1-DT","NFE2L1 divergent transcript",0.145829427616642,1.42421039394635,0.221648555805899,0.650999014260925,0.733401931311983
"ENSG00000145293","58478","ENOPH1","enolase-phosphatase 1",-0.0976012620391074,5.27550171120709,0.221487279839316,0.651113026826888,0.733485392948423
"ENSG00000226314","651302","ZKSCAN8P1","ZKSCAN8 pseudogene 1",0.187123765177772,0.154773681730173,0.221235708484102,0.651310486853073,0.733662842990615
"ENSG00000183527","8624","PSMG1","proteasome assembly chaperone 1",0.104408417202928,2.87561097262135,0.221130153834887,0.651372671551005,0.733687900937639
"ENSG00000232414","1589","CYP21A2","cytochrome P450 family 21 subfamily A member 2",0.226935925961668,-0.316120273912745,0.22105715884716,0.651458033087075,0.733739059951537
"ENSG00000170892","79042","TSEN34","tRNA splicing endonuclease subunit 34",0.374175177276638,0.948178160032232,0.220602244396159,0.651760792082273,0.734035053065499
"ENSG00000161048","222236","NAPEPLD","N-acyl phosphatidylethanolamine phospholipase D",-0.343069677477914,1.83321798939267,0.220343653264292,0.651945392159348,0.734197943475185
"ENSG00000137497","4926","NUMA1","nuclear mitotic apparatus protein 1",-0.0699384854992176,7.60765622499342,0.219938907589556,0.652238078500557,0.73448252939712
"ENSG00000278879",NA,NA,NA,-0.15793316561827,0.21642386892823,0.219898293172594,0.652281546749059,0.734482959691754
"ENSG00000268818",NA,NA,NA,0.191444133061433,-1.16368233972824,0.220049749296402,0.652318426095317,0.734482959691754
"ENSG00000261652","145788","PIERCE2","piercer of microtubule wall 2",0.13747800029245,1.28463637461784,0.219680407703385,0.652429852139447,0.734558516102277
"ENSG00000153832","130888","FBXO36","F-box protein 36",0.126605035245553,1.83957020774517,0.219576480315666,0.652504000653162,0.734558516102277
"ENSG00000166145","6692","SPINT1","serine peptidase inhibitor, Kunitz type 1",0.423361642015977,-1.20237037307397,0.219761842239493,0.652539221374494,0.734558516102277
"ENSG00000206579","114786","XKR4","XK related 4",0.133670244659543,1.99453970543007,0.2195193029938,0.652545477641429,0.734558516102277
"ENSG00000177993","100874123","ZNRF3-AS1","ZNRF3 antisense RNA 1",-0.123559698071614,0.96357138099165,0.219366005553795,0.652660875538303,0.734643399732759
"ENSG00000231113",NA,NA,NA,-0.145283489036247,0.368621030023642,0.219077301768189,0.652877398517882,0.734842093669107
"ENSG00000260239",NA,NA,NA,0.228494787914741,-0.659172987235295,0.218652686494889,0.653241274958072,0.735188936015377
"ENSG00000109452","8821","INPP4B","inositol polyphosphate-4-phosphatase type II B",0.292762092684789,0.882958465653902,0.218538741399376,0.653265596220958,0.735188936015377
"ENSG00000177000","4524","MTHFR","methylenetetrahydrofolate reductase",0.0934962939186121,5.23663094817835,0.218414872471788,0.653350271054373,0.735209840023385
"ENSG00000106392","56913","C1GALT1","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1",-0.146820710148938,4.97818129318541,0.21839580994867,0.653364215480771,0.735209840023385
"ENSG00000186908","23390","ZDHHC17","zDHHC palmitoyltransferase 17",0.105929320171573,4.98643343148212,0.218284780226434,0.653445432989177,0.735256192821951
"ENSG00000269226","286527","TMSB15B","thymosin beta 15B",0.0981120042115013,2.42868981536192,0.218085711564555,0.653592115823188,0.735342268100825
"ENSG00000088833","55968","NSFL1C","NSFL1 cofactor",-0.0840394395384537,6.7164185881025,0.218070845734755,0.653601989850314,0.735342268100825
"ENSG00000173681","256643","BCLAF3","BCLAF1 and THRAP3 family member 3",-0.206391794748612,1.30962588411101,0.217857257400549,0.65376185542266,0.735477082743234
"ENSG00000102024","5358","PLS3","plastin 3",-0.167849766726844,6.78967747273713,0.217768012695822,0.653823776230219,0.735501700511275
"ENSG00000171931","10517","FBXW10","F-box and WD repeat domain containing 10",0.241734167527353,-1.23474247037697,0.217866296950053,0.653929917398421,0.735576056739269
"ENSG00000166402","7275","TUB","TUB bipartite transcription factor",0.48284403842313,1.94112448216835,0.217318836359695,0.654154936075427,0.735784115583247
"ENSG00000133794","406","BMAL1","basic helix-loop-helix ARNT like 1",-0.146592766884306,2.86368548505244,0.216687181504357,0.654617614398265,0.736259448753819
"ENSG00000198730","9646","CTR9","CTR9 component of Paf1/RNA polymerase II complex",-0.0884072280383562,5.73120243962192,0.216408798528898,0.654821589842362,0.736404603256382
"ENSG00000144021","9391","CIAO1","cytosolic iron-sulfur assembly component 1",0.0672271399185407,6.99832858336108,0.216372405042053,0.654848357368038,0.736404603256382
"ENSG00000141447","114876","OSBPL1A","oxysterol binding protein like 1A",-0.0811836301273169,4.09852728112185,0.216301567486328,0.654900500518499,0.736404603256382
"ENSG00000126457","3276","PRMT1","protein arginine methyltransferase 1",0.145959415573118,6.46907934538505,0.216292664702874,0.654907022504056,0.736404603256382
"ENSG00000091009","54439","RBM27","RNA binding motif protein 27",0.475074937610991,3.06756089135793,0.215877104955771,0.655213519573565,0.736703006734291
"ENSG00000170417","130827","TMEM182","transmembrane protein 182",0.175578902586976,2.0676658323014,0.215825461846016,0.655252608983755,0.736703006734291
"ENSG00000106733","54981","NMRK1","nicotinamide riboside kinase 1",0.142483756611779,3.96995109033851,0.215711392784492,0.65533516223253,0.736750730123107
"ENSG00000236008",NA,NA,NA,-0.134173675241096,1.88003301728137,0.215582870362732,0.655431538460325,0.736813986996889
"ENSG00000167113","51117","COQ4","coenzyme Q4",0.0936683662038087,5.32968922521879,0.215321290163333,0.65562273921794,0.736964884201423
"ENSG00000162885","148789","B3GALNT2","beta-1,3-N-acetylgalactosaminyltransferase 2",-0.137406896160153,3.93217252120886,0.215290054442568,0.655646004491228,0.736964884201423
"ENSG00000270647","8148","TAF15","TATA-box binding protein associated factor 15",-0.112912636058005,6.21630694380306,0.215111590858908,0.655777504811831,0.737029037376564
"ENSG00000235513",NA,NA,NA,-0.232925850778434,-0.780271737909295,0.215220175579846,0.655783321498092,0.737029037376564
"ENSG00000129595","64097","EPB41L4A","erythrocyte membrane protein band 4.1 like 4A",0.144688928589141,0.943477300021541,0.215013046799407,0.655855517103205,0.737065083150977
"ENSG00000104341","55353","LAPTM4B","lysosomal protein transmembrane 4 beta",-0.137290427861425,2.34721768293144,0.214886616885628,0.65594485487426,0.737120388085897
"ENSG00000177725",NA,NA,NA,-0.153855058366871,0.929389409880322,0.214811574028958,0.656004529656445,0.737142354403529
"ENSG00000140459","1583","CYP11A1","cytochrome P450 family 11 subfamily A member 1",0.234519303605181,0.944203964764873,0.21467825347282,0.656102928899785,0.737163908913051
"ENSG00000161653","162417","NAGS","N-acetylglutamate synthase",0.208899316432699,0.887279185102084,0.214677279655169,0.656103969010799,0.737163908913051
"ENSG00000261653",NA,NA,NA,0.190809856157283,-0.0171829388239319,0.214197840364955,0.656471646165807,0.737515718857954
"ENSG00000282813","83787","ARMC10","armadillo repeat containing 10",0.102862702294183,3.8580684866263,0.214138170721714,0.656497388936596,0.737515718857954
"ENSG00000267121",NA,NA,NA,-0.156150939843469,1.55361357414607,0.212961399415139,0.657372405321693,0.738453561166728
"ENSG00000178982","27335","EIF3K","eukaryotic translation initiation factor 3 subunit K",0.0712241023661523,7.19590765632683,0.212450434133268,0.657749730297513,0.738832245662548
"ENSG00000084764","22924","MAPRE3","microtubule associated protein RP/EB family member 3",0.17121179949534,3.33647800938602,0.212255919594481,0.657894935344321,0.738950165837675
"ENSG00000241168",NA,NA,NA,0.145643421672348,0.0384696624304659,0.212191748322929,0.657959350487414,0.738977333605637
"ENSG00000109189","64854","USP46","ubiquitin specific peptidase 46",-0.151095918400963,3.48336574100358,0.212043362637319,0.65805313550844,0.739037482380023
"ENSG00000111602","8914","TIMELESS","timeless circadian regulator",-0.222020774488301,2.71535139690902,0.211876956453216,0.658177531471478,0.739131999824615
"ENSG00000137502","27314","RAB30","RAB30, member RAS oncogene family",-0.135334980725806,3.51432994376569,0.211292014729029,0.658613389305252,0.73957625536631
"ENSG00000213047","163486","DENND1B","DENN domain containing 1B",-0.188572255531666,2.43068749467939,0.211225913633829,0.658663314125452,0.73958710760908
"ENSG00000130159","51295","ECSIT","ECSIT signaling integrator",0.0988511158054708,5.7770964266239,0.211151261223848,0.658718111903456,0.739603429843315
"ENSG00000165695","158067","AK8","adenylate kinase 8",-0.442907638908533,-1.18111751188033,0.211309616413559,0.658768028644252,0.739614270027803
"ENSG00000160256","85395","SLX9","SLX9 ribosome biogenesis factor",-0.103713100499716,5.42940431479511,0.210950490103581,0.658868092109384,0.73961871109279
"ENSG00000167978","23524","SRRM2","serine/arginine repetitive matrix 2",0.0778169964098809,8.94186062058788,0.210943686728098,0.658873171298546,0.73961871109279
"ENSG00000255269","105376662","LINC02710","long intergenic non-protein coding RNA 2710",-0.17648516730132,-0.687161855524863,0.211009511936651,0.658892771204873,0.73961871109279
"ENSG00000171121","27094","KCNMB3","potassium calcium-activated channel subfamily M regulatory beta subunit 3",0.152502954192441,1.06078448859242,0.210734893596358,0.659033722522503,0.739718591644962
"ENSG00000134684","8565","YARS1","tyrosyl-tRNA synthetase 1",0.0957543212531626,6.66742490901177,0.210688779709683,0.659063721182093,0.739718591644962
"ENSG00000165732","9188","DDX21","DExD-box helicase 21",0.522732393802396,7.25374705182745,0.210636854483684,0.659102553513595,0.739718591644962
"ENSG00000230555",NA,NA,NA,0.248374302346195,-0.948307089586463,0.210572044640357,0.65925995067411,0.739850039335537
"ENSG00000255182",NA,NA,NA,0.194320385044971,-0.415887134555466,0.210078608930335,0.659557622693042,0.740138883865069
"ENSG00000204815","83538","ODAD4","outer dynein arm docking complex subunit 4",-0.367114967476402,0.113591934887253,0.209916867838531,0.659658896444331,0.74020731340067
"ENSG00000233559","100506860","LINC00513","long intergenic non-protein coding RNA 513",0.185711706719673,-0.577523423001769,0.209747717999024,0.659820635153564,0.740343578534752
"ENSG00000171574","201514","ZNF584","zinc finger protein 584",-0.0864390834752022,4.07517840874051,0.209598025992738,0.659880722463887,0.740347388925871
