"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0051321","meiotic cell cycle",199,0.458208848863373,2.03949949764584,1.43844094784468e-08,5.28447243214441e-06,5.28447243214441e-06,2220,"tags=30%, list=15%, signal=26%","4439/254528/991/6790/4288/23397/259266/400954/4751/146956/7153/10734/83540/57820/9088/55124/10403/79173/57082/6795/143689/6117/5888/225689/9633/10388/2177/79703/9319/10735/283847/11022/3306/220134/157313/150365/25788/8438/25777/27175/5515/2801/11077/9700/10635/7589/114791/1060/116138/2956/29893/1017/23353/57697/5000/22887/9271/8881/4361",0.747739663149885
"GO:0090329","regulation of DNA-templated DNA replication",40,0.601869151280405,2.03503706935015,0.000148021966455881,0.00465279742688594,0.00465279742688594,2039,"tags=40%, list=13%, signal=35%","51514/81620/91607/8317/8450/4175/10926/144455/4174/4171/54617/4176/177/51053/90381/4172",0.518848077743792
"GO:1901970","positive regulation of mitotic sister chromatid separation",20,0.717766035171192,2.0345907358286,0.000142854497792172,0.00451450934420637,0.00451450934420637,1566,"tags=45%, list=10%, signal=40%","11065/9787/991/9212/5347/55143/220134/332/9700",0.518848077743792
"GO:0015986","proton motive force-driven ATP synthesis",74,-0.5712811427152,-2.03234445273335,8.12591891514376e-06,0.000497543243575156,0.000497543243575156,4255,"tags=70%, list=28%, signal=51%","4722/65990/4710/4702/4694/10476/4716/539/54539/93974/514/84833/4720/4715/4714/4712/4725/515/55967/4718/4707/10632/518/30968/527/4713/4709/4728/4701/516/4717/522/4695/126328/6391/4700/4541/51079/4540/4539/4708/4509/4538/4696/9551/4508/4537/4535/4536/84277/4726/134145",0.593325476396405
"GO:0045652","regulation of megakaryocyte differentiation",24,-0.70334958402056,-2.0261621341177,0.000309373160697858,0.00801099312150664,0.00801099312150664,439,"tags=25%, list=3%, signal=24%","55170/554313/8370/338382/8365/8363",0.49849310876659
"GO:0014909","smooth muscle cell migration",54,-0.592373776497969,-2.02536855195577,3.18262469732903e-05,0.001496597437672,0.001496597437672,1729,"tags=31%, list=11%, signal=28%","5328/1649/5159/7448/55742/3673/6282/780/8829/9353/4921/9510/4193/3479/8840/80310/4856",0.557332238758646
"GO:0014812","muscle cell migration",61,-0.590154382062666,-2.02527665101121,6.1459907015188e-06,0.000406426069313509,0.000406426069313509,1729,"tags=31%, list=11%, signal=28%","5328/301/1649/5159/7448/55742/3673/6282/780/8829/9353/4921/9510/4193/7060/3479/8840/80310/4856",0.610526878385931
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",67,-0.578622427013977,-2.02431326502154,6.22292382412654e-06,0.000406426069313509,0.000406426069313509,4255,"tags=72%, list=28%, signal=52%","4722/65990/4710/4702/4694/10476/4716/539/54539/93974/514/4720/4715/4714/4712/4725/515/55967/4718/4707/10632/30968/4713/4709/4728/4701/4717/522/4695/126328/6391/4700/4541/51079/4540/4539/4708/4509/4538/4696/9551/4508/4537/4535/4536/84277/4726/134145",0.610526878385931
"GO:0071621","granulocyte chemotaxis",70,-0.566309950840246,-2.02405436889955,2.29219351165184e-05,0.00116150978116289,0.00116150978116289,1297,"tags=26%, list=9%, signal=24%","10344/6288/1435/1525/9353/6348/6347/7060/7130/8995/1906/6376/6374/1803/6354/1240/6355/7857",0.575610261071129
"GO:0030174","regulation of DNA-templated DNA replication initiation",17,0.743750617409768,2.0190640326516,9.86263112424489e-05,0.00349232203303081,0.00349232203303081,2039,"tags=59%, list=13%, signal=51%","51514/81620/8450/4175/4174/4171/4176/51053/90381/4172",0.538434096309916
"GO:0051983","regulation of chromosome segregation",119,0.48671342188722,2.01363104220536,1.6665491745394e-06,0.00016603349233801,0.00016603349233801,2821,"tags=32%, list=19%, signal=26%","11065/9787/991/983/9212/23397/4085/83540/10403/57082/225689/23137/5347/55143/147841/9319/9735/6599/11004/220134/1063/1459/332/54892/891/9700/3192/55274/56852/8881/8899/10051/7756/55844/23411/6603/286053/3619",0.643551836150722
"GO:0006260","DNA replication",280,0.427994158867083,2.00787993051041,9.52111928677915e-10,4.66376159730732e-07,4.66376159730732e-07,3009,"tags=34%, list=20%, signal=28%","51514/983/7083/81620/5427/91607/8317/57523/146956/11124/8450/9837/79915/56953/5983/4175/9768/29980/10926/6117/1663/5888/374393/51659/63922/10293/3978/94/144455/4174/11073/5422/8318/8208/84515/6470/1111/79075/4798/7126/63901/4436/4171/54617/4673/641/23338/54107/5985/23594/4176/11201/177/580/51053/6119/90381/1027/5965/54465/1017/5001/57695/10535/5984/57697/142/56852/4172/5000/23244/4361/23595/157570/51377/80169/890/6596/9767/116447/466/9401/3980/5753/84296/201973/6240/64400/2237/10036/7486/6418/5423/5426/7528/4173",0.788186810800237
"GO:0072677","eosinophil migration",14,-0.805223422039258,-2.00581276906647,0.00011117724448488,0.00377745574035909,0.00377745574035909,1297,"tags=50%, list=9%, signal=46%","10344/6348/6347/6376/6354/6355/7857",0.538434096309916
"GO:0044839","cell cycle G2/M phase transition",129,0.481908723578069,2.00497993034061,1.57691457344541e-06,0.00016603349233801,0.00016603349233801,1842,"tags=26%, list=12%, signal=23%","9833/51514/983/9212/6790/8317/4751/79915/9088/10403/10763/29980/10926/5347/11073/29997/2273/60561/1063/1111/332/84142/4869/27183/641/5292/51720/63967/580/891/90381/10657/54465/1017",0.643551836150722
"GO:1905523","positive regulation of macrophage migration",19,-0.75221439584753,-2.00442458744981,0.000160876373514245,0.00500334033606736,0.00500334033606736,1014,"tags=32%, list=7%, signal=29%","1435/6348/6347/8995/6376/1240",0.518848077743792
"GO:0014911","positive regulation of smooth muscle cell migration",28,-0.677947068851205,-2.00377317745216,0.000276507855160308,0.00735435824720494,0.00735435824720494,1506,"tags=39%, list=10%, signal=35%","5159/7448/3673/6282/8829/4921/9510/4193/3479/8840/80310",0.49849310876659
"GO:0003094","glomerular filtration",16,-0.759596894722497,-2.0033508052865,0.000357606818159509,0.00886925264616705,0.00886925264616705,1760,"tags=44%, list=12%, signal=39%","1535/2150/55243/1906/4162/5800/55959",0.49849310876659
"GO:0048546","digestive tract morphogenesis",17,-0.752075428420566,-2.0005796727254,0.000137336003098037,0.00443550014401243,0.00443550014401243,1075,"tags=35%, list=7%, signal=33%","2049/3398/6943/6664/2626/2735",0.518848077743792
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore",24,0.667584643205607,1.99881568805397,0.000220619262414764,0.00632585377792186,0.00632585377792186,1938,"tags=46%, list=13%, signal=40%","983/9212/81620/83540/10403/55143/11004/220134/332/1060/3192",0.518848077743792
"GO:0048660","regulation of smooth muscle cell proliferation",97,-0.53512011109074,-1.99872800617752,6.12508728336479e-06,0.000406426069313509,0.000406426069313509,1904,"tags=30%, list=13%, signal=26%","3162/1535/9314/5159/3673/2247/2006/5245/8490/4921/2852/3398/650/9510/3725/4193/3654/3592/2069/3569/1026/4318/1906/4881/6376/3479/8840/10891/80310",0.610526878385931
"GO:0010389","regulation of G2/M transition of mitotic cell cycle",84,0.511030490989402,1.99839820010335,1.18299489821772e-05,0.000681729805070957,0.000681729805070957,1834,"tags=30%, list=12%, signal=26%","51514/983/9212/6790/8317/9088/29980/10926/5347/11073/29997/2273/60561/1063/1111/84142/27183/641/5292/51720/63967/580/891/90381/54465",0.593325476396405
"GO:0031570","DNA integrity checkpoint signaling",117,0.484410749666668,1.99429656249552,1.5959526315169e-06,0.00016603349233801,0.00016603349233801,2220,"tags=31%, list=15%, signal=26%","51514/983/81620/8317/146956/5983/29980/10926/5888/79968/5347/2177/26272/4582/11073/29997/8318/60561/1111/80254/23376/84142/641/51720/5985/63967/57646/580/90381/1407/54465/1017/1869/5984/5591/4361",0.643551836150722
"GO:1902749","regulation of cell cycle G2/M phase transition",95,0.496154834054568,1.99225363450333,4.11240056966328e-06,0.000326657980384875,0.000326657980384875,1834,"tags=28%, list=12%, signal=25%","51514/983/9212/6790/8317/79915/9088/29980/10926/5347/11073/29997/2273/60561/1063/1111/84142/4869/27183/641/5292/51720/63967/580/891/90381/54465",0.610526878385931
"GO:0007093","mitotic cell cycle checkpoint signaling",127,0.4775838620104,1.98994528006844,1.39640016266131e-06,0.00015200074363191,0.00015200074363191,1842,"tags=28%, list=12%, signal=25%","991/51514/983/9212/8317/146956/4085/83540/10403/57082/29980/10926/5347/2177/55143/147841/4582/9319/9735/11073/29997/220134/60561/1063/1111/332/84142/27183/641/51720/63967/580/891/90381/54465/1017",0.643551836150722
"GO:0007613","memory",60,-0.562249592278665,-1.9834258367169,0.000118261896768082,0.00394967857501583,0.00394967857501583,1365,"tags=25%, list=9%, signal=23%","23208/5764/10769/23236/8850/5621/50944/2258/85358/4130/6326/114/81832/3356/6863",0.538434096309916
"GO:0007094","mitotic spindle assembly checkpoint signaling",46,0.566341033263377,1.98281755479244,0.000255338898948074,0.00698084673496177,0.00698084673496176,1114,"tags=30%, list=7%, signal=28%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.49849310876659
"GO:0071173","spindle assembly checkpoint signaling",46,0.566341033263377,1.98281755479244,0.000255338898948074,0.00698084673496177,0.00698084673496176,1114,"tags=30%, list=7%, signal=28%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.49849310876659
"GO:0071174","mitotic spindle checkpoint signaling",46,0.566341033263377,1.98281755479244,0.000255338898948074,0.00698084673496177,0.00698084673496176,1114,"tags=30%, list=7%, signal=28%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.49849310876659
"GO:0042733","embryonic digit morphogenesis",20,-0.704256015311383,-1.98000803317916,0.00111746132088996,0.0198723770415597,0.0198723770415597,1158,"tags=25%, list=8%, signal=23%","6299/6469/130497/9241/2737",0.45505986738723
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",65,0.533455520452458,1.97975850126236,4.18380136476841e-05,0.00184905146030893,0.00184905146030893,1834,"tags=32%, list=12%, signal=29%","51514/983/9212/8317/9088/29980/10926/5347/11073/29997/2273/60561/1111/84142/27183/641/51720/63967/580/90381/54465",0.557332238758646
"GO:0060326","cell chemotaxis",188,-0.480165226040708,-1.97925839431156,2.69825252186358e-07,4.53152237814689e-05,4.53152237814688e-05,1673,"tags=26%, list=11%, signal=23%","2919/3315/301/26585/6868/5159/55742/2150/5764/2247/10344/811/58191/6288/80270/1435/7114/9023/1525/6387/8829/9353/2920/7474/6348/3592/6347/7060/3569/718/8823/3219/2246/8817/7130/8995/1906/2047/9547/6376/6374/1803/6354/1240/6355/5800/80310/7857/4856",0.674962860011025
"GO:0097530","granulocyte migration",83,-0.536955737091544,-1.97869061276959,3.68703720355174e-05,0.00165438203683032,0.00165438203683032,1297,"tags=23%, list=9%, signal=21%","10344/6288/1435/1525/9353/84522/6348/6347/7060/7130/8995/1906/6376/6374/1803/6354/1240/6355/7857",0.557332238758646
"GO:0048245","eosinophil chemotaxis",12,-0.82050131063135,-1.97658252629868,0.000189522612428665,0.00563142045934025,0.00563142045934025,1297,"tags=58%, list=9%, signal=53%","10344/6348/6347/6376/6354/6355/7857",0.518848077743792
"GO:0010968","regulation of microtubule nucleation",19,0.689566096322125,1.97155944258347,0.000794876571174022,0.0159608116702215,0.0159608116702215,3311,"tags=63%, list=22%, signal=49%","3304/3303/54930/23354/9793/55559/5058/4204/55142/79441/115106/8874",0.477270815362862
"GO:0036196","zymosterol metabolic process",15,0.730128994313587,1.97013771075412,0.000908528994636688,0.0175668862844554,0.0175668862844554,1930,"tags=67%, list=13%, signal=58%","3422/3157/6713/6307/4597/4598/2222/3156/51478/2224",0.477270815362862
"GO:0036197","zymosterol biosynthetic process",15,0.730128994313587,1.97013771075412,0.000908528994636688,0.0175668862844554,0.0175668862844554,1930,"tags=67%, list=13%, signal=58%","3422/3157/6713/6307/4597/4598/2222/3156/51478/2224",0.477270815362862
"GO:0000086","G2/M transition of mitotic cell cycle",116,0.485540118321,1.96793219473558,4.55926063368319e-06,0.000352622815852498,0.000352622815852498,1842,"tags=27%, list=12%, signal=24%","9833/51514/983/9212/6790/8317/4751/9088/10763/29980/10926/5347/11073/29997/2273/60561/1063/1111/332/84142/27183/641/5292/51720/63967/580/891/90381/10657/54465/1017",0.610526878385931
"GO:0051310","metaphase chromosome alignment",97,0.484978514393165,1.9661486920462,2.32277916251143e-05,0.00116694836899506,0.00116694836899506,1235,"tags=24%, list=8%, signal=22%","983/9212/81620/3833/4751/1058/83540/79980/10403/57082/6795/29127/55143/147841/9735/81610/11004/220134/1063/152185/332/84142/27183",0.575610261071129
"GO:0048754","branching morphogenesis of an epithelial tube",57,-0.575937536693418,-1.96605977868684,6.53421227282292e-05,0.00257772481474182,0.00257772481474182,1679,"tags=35%, list=11%, signal=31%","5311/26585/6608/7490/2247/3217/6299/2297/8829/9955/9353/2668/650/6943/9620/6469/2246/9241/7849/6423",0.538434096309916
"GO:0097205","renal filtration",18,-0.742522735342406,-1.96503219918532,0.000206847143486262,0.00597798283063196,0.00597798283063196,1760,"tags=39%, list=12%, signal=34%","1535/2150/55243/1906/4162/5800/55959",0.518848077743792
"GO:0045667","regulation of osteoblast differentiation",86,-0.531832605909766,-1.9634440943556,3.17217324880848e-05,0.001496597437672,0.001496597437672,1727,"tags=27%, list=11%, signal=24%","79639/658/117581/26585/654/55603/8321/79697/4921/3572/6664/3569/6591/4037/9241/7130/374/2735/126820/25805/3479/338773/8840",0.557332238758646
"GO:0033002","muscle cell proliferation",133,-0.503189220602425,-1.96248899310622,1.07300263848731e-06,0.000126142190180568,0.000126142190180568,1760,"tags=28%, list=12%, signal=25%","1535/9314/3084/1649/6910/5159/3673/2247/2006/5245/8490/7049/4921/2852/3398/650/9510/3725/4193/3654/3592/2069/3569/1026/9241/4318/2735/1906/2047/4881/5950/6376/3479/8840/10891/80310/4856",0.643551836150722
"GO:0046676","negative regulation of insulin secretion",19,-0.735640444637027,-1.96026000418616,0.000394394311574957,0.00957954447701486,0.00957954447701486,1343,"tags=42%, list=9%, signal=38%","23409/2044/3625/84522/222183/3667/152/4856",0.49849310876659
"GO:0033046","negative regulation of sister chromatid segregation",48,0.559165785389301,1.95962867645845,0.00018472055123283,0.00553973163340089,0.00553973163340089,1114,"tags=29%, list=7%, signal=27%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.518848077743792
"GO:0033048","negative regulation of mitotic sister chromatid segregation",48,0.559165785389301,1.95962867645845,0.00018472055123283,0.00553973163340089,0.00553973163340089,1114,"tags=29%, list=7%, signal=27%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.518848077743792
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",48,0.559165785389301,1.95962867645845,0.00018472055123283,0.00553973163340089,0.00553973163340089,1114,"tags=29%, list=7%, signal=27%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.518848077743792
"GO:2000816","negative regulation of mitotic sister chromatid separation",48,0.559165785389301,1.95962867645845,0.00018472055123283,0.00553973163340089,0.00553973163340089,1114,"tags=29%, list=7%, signal=27%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.518848077743792
"GO:0010574","regulation of vascular endothelial growth factor production",26,-0.690764019226377,-1.95760287444217,0.00013523625196108,0.00439936404904495,0.00439936404904495,867,"tags=27%, list=6%, signal=25%","3572/1545/3569/718/2626/2324/55959",0.518848077743792
"GO:0007088","regulation of mitotic nuclear division",99,0.482138177603199,1.95702421886315,2.4859020911077e-05,0.00123831631284161,0.00123831631284161,1242,"tags=25%, list=8%, signal=23%","11065/9787/991/9212/6790/4288/4751/4085/83540/10040/9088/10403/57082/5347/55143/147841/9319/9735/220134/51203/1063/157313/1111/332/9585",0.575610261071129
"GO:0072006","nephron development",92,-0.521636710766963,-1.95534267537288,2.86568467733772e-05,0.00139210698623067,0.00139210698623067,1888,"tags=35%, list=12%, signal=31%","10409/182/79192/5311/26585/3976/6608/5159/7490/2247/3217/153572/2625/6299/8710/2297/9955/2668/650/79191/6943/100133941/55083/6469/130497/2246/9241/7849/1906/5800/80310/55959",0.575610261071129
"GO:0033047","regulation of mitotic sister chromatid segregation",55,0.541587313995989,1.95497296124414,9.28357161186175e-05,0.00334778122297689,0.00334778122297689,1114,"tags=27%, list=7%, signal=25%","991/983/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.538434096309916
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",49,0.556837242084221,1.95455403646181,0.000335262792136796,0.00856815083556558,0.00856815083556558,1114,"tags=29%, list=7%, signal=27%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.49849310876659
"GO:1905819","negative regulation of chromosome separation",49,0.556837242084221,1.95455403646181,0.000335262792136796,0.00856815083556558,0.00856815083556558,1114,"tags=29%, list=7%, signal=27%","991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332",0.49849310876659
"GO:0097529","myeloid leukocyte migration",127,-0.493898594400025,-1.95447838487246,3.63316579227018e-06,0.000300785190520621,0.000300785190520622,1111,"tags=19%, list=7%, signal=18%","6288/1435/1525/6387/9353/84522/23236/6348/6347/7060/3569/7130/8995/1906/6376/6374/1803/6354/1240/6355/5800/80310/7857/4856",0.627256739718528
